,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
371,1,0,0,1,0,1,1,1,1,6,Dr Reddys Laboratories,2023-09-30,371
372,1,0,0,1,0,1,1,1,1,6,Dr Reddys Laboratories,2023-03-31,372
373,0,1,0,1,0,0,0,0,1,3,Mahindra &amp; Mahindra,2024,373
374,1,0,0,0,1,0,1,0,1,4,Mahindra &amp; Mahindra,2023,374
375,1,0,0,0,1,1,1,1,1,6,Mahindra &amp; Mahindra,2022,375
376,0,0,0,1,0,1,0,1,1,4,Mahindra &amp; Mahindra,2021,376
377,0,1,0,1,0,0,0,0,1,3,Mahindra &amp; Mahindra,2020,377
378,0,1,0,0,0,0,0,0,1,2,Mahindra &amp; Mahindra,2019,378
379,1,1,0,1,0,0,1,1,1,6,Mahindra &amp; Mahindra,2018,379
380,0,1,0,0,0,0,1,0,1,3,Mahindra &amp; Mahindra,2024-03-31,380
381,0,1,0,1,0,0,0,0,1,3,Mahindra &amp; Mahindra,2023-09-30,381
382,1,0,0,1,0,0,1,0,1,4,Mahindra &amp; Mahindra,2023-03-31,382
383,0,1,1,1,1,1,1,1,1,8,Bharat Petroleum Corporation,2024,383
384,1,0,1,1,0,1,0,1,1,6,Bharat Petroleum Corporation,2023,384
385,1,0,0,0,1,1,0,1,1,5,Bharat Petroleum Corporation,2022,385
386,0,1,1,1,1,1,1,1,1,8,Bharat Petroleum Corporation,2021,386
387,0,0,1,0,0,1,0,1,1,4,Bharat Petroleum Corporation,2020,387
388,1,1,0,1,0,1,1,1,1,7,Bharat Petroleum Corporation,2019,388
389,1,1,1,0,1,1,0,1,1,7,Bharat Petroleum Corporation,2024-03-31,389
390,0,0,1,1,1,1,1,1,1,7,Bharat Petroleum Corporation,2023-09-30,390
391,1,1,0,1,0,1,1,1,1,7,Bharat Petroleum Corporation,2023-03-31,391
392,0,1,1,1,1,1,1,1,1,8,Hindustan Petroleum Corporation,2024,392
393,1,0,1,0,0,1,0,0,0,3,Hindustan Petroleum Corporation,2023,393
394,1,0,1,0,0,1,0,1,1,5,Hindustan Petroleum Corporation,2022,394
395,0,1,1,1,0,1,1,1,1,7,Hindustan Petroleum Corporation,2021,395
396,0,0,1,0,0,1,0,1,1,4,Hindustan Petroleum Corporation,2020,396
397,1,1,0,1,0,1,1,1,1,7,Hindustan Petroleum Corporation,2019,397
398,1,1,1,0,1,1,0,1,1,7,Hindustan Petroleum Corporation,2024-03-31,398
399,0,0,1,1,1,1,1,1,1,7,Hindustan Petroleum Corporation,2023-09-30,399
400,1,1,0,1,0,0,1,0,1,5,Hindustan Petroleum Corporation,2023-03-31,400
401,1,0,0,0,1,1,1,1,1,6,RBL Bank,2024,401
402,1,1,0,0,0,0,1,0,1,4,RBL Bank,2023,402
403,0,1,0,0,1,1,0,1,0,4,RBL Bank,2022,403
404,0,1,0,1,1,1,0,1,1,6,RBL Bank,2021,404
405,1,1,0,1,0,0,0,0,1,4,RBL Bank,2020,405
406,1,1,0,0,1,0,1,1,1,6,RBL Bank,2019,406
407,1,1,0,1,0,0,1,0,1,5,RBL Bank,2018,407
408,1,0,0,0,1,1,0,1,1,5,RBL Bank,2024-03-31,408
409,1,0,0,0,0,0,1,0,1,3,RBL Bank,2023-09-30,409
410,1,1,0,1,0,0,1,0,1,5,RBL Bank,2023-03-31,410
411,0,1,1,0,0,1,1,1,1,6,GAIL India,2024,411
412,1,0,1,0,0,0,0,1,1,4,GAIL India,2023,412
413,1,1,1,1,1,0,1,1,1,8,GAIL India,2022,413
414,0,1,1,0,0,1,0,1,1,5,GAIL India,2021,414
415,0,0,0,0,0,0,1,1,1,3,GAIL India,2020,415
416,1,0,1,1,1,1,1,1,1,8,GAIL India,2019,416
417,1,1,0,1,0,1,1,1,1,7,GAIL India,2018,417
418,0,1,1,0,0,1,0,1,1,5,GAIL India,2024-03-31,418
419,0,1,1,1,0,1,1,1,1,7,GAIL India,2023-09-30,419
420,1,1,0,1,0,1,1,1,1,7,GAIL India,2023-03-31,420
421,1,0,1,1,0,0,1,1,1,6,Rattan India Power,2024,421
422,1,0,1,0,1,1,1,1,0,6,Rattan India Power,2023,422
423,1,0,1,0,1,1,0,1,0,5,Rattan India Power,2022,423
424,0,1,0,0,1,1,0,1,0,4,Rattan India Power,2021,424
425,0,1,0,1,0,1,1,1,1,6,Rattan India Power,2020,425
426,1,1,0,0,1,1,0,1,0,5,Rattan India Power,2019,426
427,1,1,0,1,0,1,0,1,0,5,Rattan India Power,2018,427
428,1,0,1,1,0,0,1,1,1,6,Rattan India Power,2024-03-31,428
429,0,0,1,0,0,1,0,1,0,3,Rattan India Power,2023-09-30,429
430,1,0,0,1,0,1,0,1,0,4,Rattan India Power,2023-03-31,430
431,1,1,0,1,1,1,1,1,1,8,Lupin,2024,431
432,0,0,0,0,1,1,1,1,1,5,Lupin,2023,432
433,1,0,0,0,0,1,0,1,0,3,Lupin,2022,433
434,1,0,0,0,1,1,1,1,1,6,Lupin,2021,434
435,1,0,0,0,1,1,0,1,0,4,Lupin,2020,435
436,1,1,0,1,0,1,1,1,1,7,Lupin,2019,436
437,0,1,0,1,1,1,0,1,1,6,Lupin,2024-03-31,437
438,1,1,0,1,1,1,1,1,1,8,Lupin,2023-09-30,438
439,1,0,0,1,0,1,1,1,1,6,Lupin,2023-03-31,439
440,1,0,1,1,0,0,1,0,1,5,LIC Housing Finance,2024,440
441,1,0,1,1,0,0,1,0,1,5,LIC Housing Finance,2023,441
442,0,0,0,1,0,0,0,0,1,2,LIC Housing Finance,2022,442
443,0,0,1,1,1,0,1,0,1,5,LIC Housing Finance,2021,443
444,1,0,1,1,1,0,0,0,1,5,LIC Housing Finance,2020,444
445,0,1,1,0,1,0,1,0,1,5,LIC Housing Finance,2019,445
446,1,1,0,1,0,0,1,0,1,5,LIC Housing Finance,2018,446
447,0,1,1,1,0,0,0,0,1,4,LIC Housing Finance,2024-03-31,447
448,1,0,1,1,1,1,0,1,1,7,LIC Housing Finance,2023-09-30,448
449,1,1,0,1,0,0,1,0,1,5,LIC Housing Finance,2023-03-31,449
450,0,1,1,1,0,1,1,1,1,7,Jindal Steel &amp; Power,2024,450
451,1,0,1,0,1,1,0,1,1,6,Jindal Steel &amp; Power,2023,451
452,1,0,0,1,1,1,1,1,1,7,Jindal Steel &amp; Power,2022,452
453,1,1,1,1,1,1,1,1,1,9,Jindal Steel &amp; Power,2021,453
454,0,1,0,1,1,1,1,1,0,6,Jindal Steel &amp; Power,2020,454
455,1,0,1,0,1,1,0,1,0,5,Jindal Steel &amp; Power,2019,455
456,1,1,0,1,0,1,0,1,0,5,Jindal Steel &amp; Power,2018,456
457,1,0,1,1,0,1,0,1,1,6,Jindal Steel &amp; Power,2024-03-31,457
458,0,0,1,1,0,1,1,1,1,6,Jindal Steel &amp; Power,2023-09-30,458
459,1,0,0,1,0,1,1,1,1,6,Jindal Steel &amp; Power,2023-03-31,459
460,1,0,0,1,1,1,1,1,1,7,Federal Bank,2024,460
461,1,0,0,0,0,0,1,1,1,4,Federal Bank,2023,461
462,0,1,0,1,0,0,1,0,1,4,Federal Bank,2022,462
463,0,1,0,0,1,1,0,1,1,5,Federal Bank,2021,463
464,1,0,0,0,0,1,1,1,1,5,Federal Bank,2020,464
465,1,1,0,1,0,1,1,1,1,7,Federal Bank,2019,465
466,1,1,0,1,1,1,0,1,1,7,Federal Bank,2024-03-31,466
467,1,0,0,1,1,1,0,1,1,6,Federal Bank,2023-09-30,467
468,1,0,0,1,0,0,1,1,1,5,Federal Bank,2023-03-31,468
469,1,1,0,0,1,1,0,1,0,5,Spicejet,2023,469
470,1,0,0,0,1,1,0,1,0,4,Spicejet,2022,470
471,0,0,0,0,1,1,0,1,0,3,Spicejet,2021,471
472,0,1,0,0,0,1,0,1,0,3,Spicejet,2020,472
473,0,0,0,1,1,1,0,1,0,4,Spicejet,2019,473
474,1,1,0,1,0,1,1,1,1,7,Spicejet,2018,474
475,0,0,0,1,0,1,0,0,0,2,Spicejet,2023-09-30,475
476,1,0,1,1,1,1,1,1,0,7,Spicejet,2023-03-31,476
477,1,1,0,1,0,1,0,1,0,5,Spicejet,2022-09-30,477
478,0,1,0,0,1,1,0,1,1,5,Hindalco Industries,2024,478
479,1,0,0,1,1,1,0,1,1,6,Hindalco Industries,2023,479
480,1,0,1,0,1,1,1,1,1,7,Hindalco Industries,2022,480
481,0,0,1,0,1,1,1,1,1,6,Hindalco Industries,2021,481
482,0,1,0,1,0,1,0,1,1,5,Hindalco Industries,2020,482
483,1,0,0,1,1,1,0,1,1,6,Hindalco Industries,2019,483
484,1,1,0,1,0,1,1,1,1,7,Hindalco Industries,2018,484
485,1,0,1,0,1,1,1,1,1,7,Hindalco Industries,2024-03-31,485
486,0,0,0,1,1,1,0,1,1,5,Hindalco Industries,2023-09-30,486
487,1,1,0,1,0,1,1,1,1,7,Hindalco Industries,2023-03-31,487
488,1,1,1,1,1,0,0,0,1,6,Bharat Heavy Electricals,2024,488
489,1,0,1,0,1,0,1,0,1,5,Bharat Heavy Electricals,2023,489
490,1,0,1,0,1,1,1,1,1,7,Bharat Heavy Electricals,2022,490
491,0,0,1,0,1,1,0,1,0,4,Bharat Heavy Electricals,2021,491
492,0,0,1,0,1,0,0,0,0,2,Bharat Heavy Electricals,2020,492
493,1,0,1,0,0,0,1,0,1,4,Bharat Heavy Electricals,2019,493
494,1,1,0,1,0,1,1,1,1,7,Bharat Heavy Electricals,2018,494
495,1,1,1,1,1,0,1,0,1,7,Bharat Heavy Electricals,2024-03-31,495
496,0,0,1,0,1,0,0,0,0,2,Bharat Heavy Electricals,2023-09-30,496
497,1,1,0,1,0,0,1,0,1,5,Bharat Heavy Electricals,2023-03-31,497
498,1,0,1,0,0,0,0,1,1,4,Titan Company,2024,498
499,1,1,1,1,0,0,1,1,1,7,Titan Company,2023,499
500,1,1,1,0,1,0,1,0,1,6,Titan Company,2022,500
501,0,0,0,0,1,1,0,1,1,4,Titan Company,2021,501
502,0,1,1,1,0,0,0,0,1,4,Titan Company,2020,502
503,1,1,0,1,0,0,1,1,1,6,Titan Company,2019,503
504,1,0,1,1,0,1,0,1,1,6,Titan Company,2024-03-31,504
505,0,1,1,0,1,0,1,1,1,6,Titan Company,2023-09-30,505
506,1,1,0,1,0,1,1,1,1,7,Titan Company,2023-03-31,506
507,1,1,1,0,1,1,1,1,1,8,Ultratech Cement,2024,507
508,1,0,0,1,1,1,0,1,1,6,Ultratech Cement,2023,508
509,1,0,0,0,1,1,1,1,1,6,Ultratech Cement,2022,509
510,0,1,0,1,1,1,0,1,1,6,Ultratech Cement,2021,510
511,0,0,0,1,1,1,1,1,1,6,Ultratech Cement,2020,511
512,0,1,0,0,1,1,0,1,1,5,Ultratech Cement,2019,512
513,1,1,0,1,0,1,1,1,1,7,Ultratech Cement,2018,513
514,1,0,0,1,1,1,1,1,1,7,Ultratech Cement,2024-03-31,514
515,0,1,1,0,1,1,0,1,1,6,Ultratech Cement,2023-09-30,515
516,1,1,0,1,0,1,1,1,1,7,Ultratech Cement,2023-03-31,516
517,1,0,0,0,0,0,0,0,1,2,Mahindra &amp; Mahindra Financial,2024,517
518,0,0,0,0,1,0,1,0,1,3,Mahindra &amp; Mahindra Financial,2023,518
519,0,1,0,1,0,0,1,1,1,5,Mahindra &amp; Mahindra Financial,2022,519
520,0,1,0,1,1,1,0,1,1,6,Mahindra &amp; Mahindra Financial,2021,520
521,1,0,0,0,1,0,0,0,1,3,Mahindra &amp; Mahindra Financial,2020,521
522,1,1,0,1,0,0,1,0,1,5,Mahindra &amp; Mahindra Financial,2019,522
523,1,1,0,0,1,0,1,0,1,5,Mahindra &amp; Mahindra Financial,2024-03-31,523
524,1,0,0,0,0,0,0,0,1,2,Mahindra &amp; Mahindra Financial,2023-09-30,524
525,1,0,0,1,0,0,1,0,1,4,Mahindra &amp; Mahindra Financial,2023-03-31,525
526,1,0,0,0,1,0,1,0,1,4,Shriram Finance,2024,526
527,1,1,0,1,0,0,1,0,1,5,Shriram Finance,2023,527
528,1,1,0,1,1,0,0,0,1,5,Shriram Finance,2022,528
529,0,0,0,1,1,0,0,0,1,3,Shriram Finance,2021,529
530,0,0,1,1,0,0,0,0,1,3,Shriram Finance,2020,530
531,1,0,1,1,1,0,0,0,1,5,Shriram Finance,2019,531
532,1,1,0,1,0,0,1,0,1,5,Shriram Finance,2018,532
533,1,0,0,0,0,0,1,0,1,3,Shriram Finance,2024-03-31,533
534,1,1,0,1,1,0,1,0,1,6,Shriram Finance,2023-09-30,534
535,1,0,0,1,0,0,1,0,1,4,Shriram Finance,2023-03-31,535
536,1,0,0,0,0,0,0,0,1,2,Muthoot Finance,2024,536
537,0,0,0,1,1,0,0,0,1,3,Muthoot Finance,2023,537
538,0,1,0,1,1,0,0,0,1,4,Muthoot Finance,2022,538
539,0,0,0,1,1,0,0,0,1,3,Muthoot Finance,2021,539
540,0,1,0,0,0,0,1,0,1,3,Muthoot Finance,2020,540
541,0,0,0,1,0,0,0,0,1,2,Muthoot Finance,2019,541
542,1,1,0,1,0,0,1,0,1,5,Muthoot Finance,2018,542
543,1,1,0,1,1,0,0,0,1,5,Muthoot Finance,2024-03-31,543
544,1,0,0,0,0,0,0,0,1,2,Muthoot Finance,2023-09-30,544
545,1,1,0,1,0,0,1,0,1,5,Muthoot Finance,2023-03-31,545
546,0,1,1,0,0,1,1,1,1,6,Asian Paints,2024,546
547,1,1,1,1,0,1,1,1,1,8,Asian Paints,2023,547
548,1,0,1,0,1,0,0,1,1,5,Asian Paints,2022,548
549,0,1,1,1,1,1,0,1,1,7,Asian Paints,2021,549
550,1,1,1,1,0,1,1,1,1,8,Asian Paints,2020,550
551,1,1,0,1,0,1,1,1,1,7,Asian Paints,2019,551
552,0,1,1,1,0,1,0,1,1,6,Asian Paints,2024-03-31,552
553,0,1,1,0,0,1,0,1,1,5,Asian Paints,2023-09-30,553
554,1,1,0,1,0,1,1,1,1,7,Asian Paints,2023-03-31,554
555,1,0,0,0,1,1,0,1,1,5,Bandhan Bank,2024,555
556,0,0,0,1,0,0,1,0,1,3,Bandhan Bank,2023,556
557,0,1,0,0,1,1,0,1,1,5,Bandhan Bank,2022,557
558,0,1,0,0,1,0,0,0,1,3,Bandhan Bank,2021,558
559,0,0,0,0,0,1,0,1,1,3,Bandhan Bank,2020,559
560,1,1,0,0,0,1,1,1,1,6,Bandhan Bank,2019,560
561,1,1,0,1,0,0,1,0,1,5,Bandhan Bank,2018,561
562,1,1,0,0,1,1,0,1,1,6,Bandhan Bank,2024-03-31,562
563,1,0,0,1,1,1,0,1,1,6,Bandhan Bank,2023-09-30,563
564,1,1,0,1,0,0,1,0,1,5,Bandhan Bank,2023-03-31,564
565,0,1,1,0,1,0,0,1,1,5,Divis Laboratories,2024,565
566,0,0,1,1,1,1,0,1,1,6,Divis Laboratories,2023,566
567,1,1,1,1,1,0,1,1,1,8,Divis Laboratories,2022,567
568,1,1,1,1,1,0,1,1,1,8,Divis Laboratories,2021,568
569,1,0,1,0,0,0,0,1,1,4,Divis Laboratories,2020,569
570,1,1,1,0,1,0,1,1,1,7,Divis Laboratories,2019,570
571,1,1,0,1,1,0,1,1,1,7,Divis Laboratories,2018,571
572,1,1,1,0,1,1,1,1,1,8,Divis Laboratories,2024-03-31,572
573,0,0,1,1,1,1,1,1,1,7,Divis Laboratories,2023-09-30,573
574,1,1,0,1,0,1,1,1,1,7,Divis Laboratories,2023-03-31,574
575,1,1,1,1,1,1,0,1,1,8,Britannia Industries,2024,575
576,0,1,1,1,0,1,1,1,1,7,Britannia Industries,2023,576
577,1,0,1,0,0,0,0,1,1,4,Britannia Industries,2022,577
578,1,1,0,0,1,1,1,1,1,7,Britannia Industries,2021,578
579,0,0,0,0,0,1,0,1,1,3,Britannia Industries,2020,579
580,1,1,0,1,0,0,1,1,1,6,Britannia Industries,2019,580
581,0,1,1,1,0,1,0,1,1,6,Britannia Industries,2024-03-31,581
582,1,1,1,0,1,1,1,1,1,8,Britannia Industries,2023-09-30,582
583,1,1,0,1,0,1,1,1,1,7,Britannia Industries,2023-03-31,583
584,1,1,0,1,1,0,1,1,1,7,Adani Power,2024,584
585,1,0,1,1,1,0,1,1,1,7,Adani Power,2023,585
586,1,1,1,1,1,1,1,1,1,9,Adani Power,2022,586
587,0,1,1,1,1,1,1,1,1,8,Adani Power,2021,587
588,1,1,1,1,0,1,0,1,0,6,Adani Power,2020,588
589,1,1,0,1,0,1,0,1,0,5,Adani Power,2019,589
590,0,1,0,1,0,1,0,1,1,5,Adani Power,2024-03-31,590
591,1,1,1,1,1,1,1,1,1,9,Adani Power,2023-09-30,591
592,1,0,0,1,0,1,1,1,1,6,Adani Power,2023-03-31,592
593,1,0,1,1,1,1,1,1,1,8,Sun TV Network,2024,593
594,0,0,1,0,1,1,0,1,1,5,Sun TV Network,2023,594
595,1,0,1,1,0,0,0,1,1,5,Sun TV Network,2022,595
596,0,1,1,0,1,0,0,1,1,5,Sun TV Network,2021,596
597,0,0,1,0,0,1,0,1,1,4,Sun TV Network,2020,597
598,1,0,1,1,1,1,1,1,1,8,Sun TV Network,2019,598
599,1,1,0,1,1,1,1,1,1,8,Sun TV Network,2018,599
600,0,0,1,0,1,1,0,1,1,5,Sun TV Network,2024-03-31,600
601,1,1,1,1,1,1,1,1,1,9,Sun TV Network,2023-09-30,601
602,1,0,0,1,0,1,1,1,1,6,Sun TV Network,2023-03-31,602
603,0,1,1,0,0,1,1,1,1,6,Samvardhana Motherson International,2024,603
604,1,0,0,0,1,1,1,1,1,6,Samvardhana Motherson International,2023,604
605,0,0,0,1,1,1,0,1,1,5,Samvardhana Motherson International,2022,605
606,0,1,1,1,1,1,0,1,1,7,Samvardhana Motherson International,2021,606
607,0,1,0,0,0,1,0,1,1,4,Samvardhana Motherson International,2020,607
608,0,1,0,0,1,1,0,1,1,5,Samvardhana Motherson International,2019,608
609,1,1,0,1,0,1,1,1,1,7,Samvardhana Motherson International,2018,609
610,1,1,1,1,1,1,1,1,1,9,Samvardhana Motherson International,2024-03-31,610
611,0,0,1,0,0,1,0,1,1,4,Samvardhana Motherson International,2023-09-30,611
612,1,1,0,1,0,1,1,1,1,7,Samvardhana Motherson International,2023-03-31,612
613,1,0,0,0,1,1,1,1,1,6,Adani Ports &amp; Special Economic Zone,2024,613
614,1,1,0,0,0,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2023,614
615,1,0,0,0,1,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2022,615
616,0,1,1,0,0,1,1,1,1,6,Adani Ports &amp; Special Economic Zone,2021,616
617,0,0,1,1,0,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2020,617
618,1,1,0,1,0,1,1,1,1,7,Adani Ports &amp; Special Economic Zone,2019,618
619,0,1,0,0,1,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2024-03-31,619
620,1,0,1,0,1,1,1,1,1,7,Adani Ports &amp; Special Economic Zone,2023-09-30,620
621,1,0,0,1,0,1,1,1,1,6,Adani Ports &amp; Special Economic Zone,2023-03-31,621
622,0,0,1,0,1,1,0,1,1,5,NMDC,2024,622
623,0,0,1,1,1,0,0,1,1,5,NMDC,2023,623
624,1,0,1,1,1,0,1,1,1,7,NMDC,2022,624
625,1,1,1,0,0,1,1,1,1,7,NMDC,2021,625
626,0,0,1,0,0,0,0,1,1,3,NMDC,2020,626
627,1,1,1,1,1,0,1,1,1,8,NMDC,2019,627
628,1,1,0,1,1,0,1,1,1,7,NMDC,2018,628
629,1,0,1,0,1,1,1,1,1,7,NMDC,2024-03-31,629
630,0,0,1,0,1,1,0,1,1,5,NMDC,2023-09-30,630
631,1,1,0,1,0,1,1,1,1,7,NMDC,2023-03-31,631
632,1,1,0,0,1,1,1,1,1,7,Hero Motocorp,2024,632
633,1,1,0,0,1,0,1,1,1,6,Hero Motocorp,2023,633
634,0,0,0,1,0,0,0,1,1,3,Hero Motocorp,2022,634
635,0,0,0,0,1,1,0,1,1,4,Hero Motocorp,2021,635
636,0,1,0,1,0,1,0,1,1,5,Hero Motocorp,2020,636
637,1,1,0,1,0,0,1,1,1,6,Hero Motocorp,2019,637
638,1,1,0,0,1,1,0,1,1,6,Hero Motocorp,2024-03-31,638
639,1,1,0,0,1,1,1,1,1,7,Hero Motocorp,2023-09-30,639
640,1,1,0,1,0,1,1,1,1,7,Hero Motocorp,2023-03-31,640
641,1,1,1,1,1,1,1,1,1,9,Sun Pharmaceutical Industries,2024,641
642,0,1,1,0,0,0,1,1,1,5,Sun Pharmaceutical Industries,2023,642
643,1,0,1,1,1,1,1,1,1,8,Sun Pharmaceutical Industries,2022,643
644,1,1,1,0,1,1,0,1,1,7,Sun Pharmaceutical Industries,2021,644
645,1,0,1,1,0,1,1,1,1,7,Sun Pharmaceutical Industries,2020,645
646,1,1,0,1,1,0,1,1,1,7,Sun Pharmaceutical Industries,2019,646
647,1,1,0,1,0,1,1,1,1,7,Sun Pharmaceutical Industries,2018,647
648,0,1,1,0,1,1,1,1,1,7,Sun Pharmaceutical Industries,2024-03-31,648
649,1,1,1,1,1,1,1,1,1,9,Sun Pharmaceutical Industries,2023-09-30,649
650,1,1,0,1,0,1,1,1,1,7,Sun Pharmaceutical Industries,2023-03-31,650
651,0,1,0,1,0,1,1,1,1,6,Havells India,2024,651
652,1,0,0,1,1,0,0,1,1,5,Havells India,2023,652
653,1,0,0,0,1,1,0,1,1,5,Havells India,2022,653
654,0,0,0,1,0,0,1,1,1,4,Havells India,2021,654
655,0,1,0,0,0,1,0,1,1,4,Havells India,2020,655
656,1,0,0,1,1,0,1,1,1,6,Havells India,2019,656
657,1,1,0,1,0,1,1,1,1,7,Havells India,2018,657
658,1,0,0,0,1,1,1,1,1,6,Havells India,2024-03-31,658
659,0,1,0,1,0,1,0,1,1,5,Havells India,2023-09-30,659
660,1,0,0,1,0,1,1,1,1,6,Havells India,2023-03-31,660
661,1,1,1,1,1,1,1,1,1,9,Bharat Electronics,2024,661
662,1,1,1,1,0,0,1,1,1,7,Bharat Electronics,2023,662
663,0,0,1,0,0,1,0,1,1,4,Bharat Electronics,2022,663
664,0,0,1,0,1,1,0,1,1,5,Bharat Electronics,2021,664
665,0,0,1,0,0,1,0,1,1,4,Bharat Electronics,2020,665
666,1,1,1,1,1,0,1,1,1,8,Bharat Electronics,2019,666
667,1,1,0,1,0,0,1,0,1,5,Bharat Electronics,2018,667
668,1,0,1,1,1,1,1,1,1,8,Bharat Electronics,2024-03-31,668
669,0,1,1,1,1,0,0,1,1,6,Bharat Electronics,2023-09-30,669
670,1,1,0,1,0,0,1,1,1,6,Bharat Electronics,2023-03-31,670
671,1,1,0,1,1,1,0,1,0,6,L&amp;T FINANCE,2023,671
672,0,1,0,1,1,1,1,1,1,7,L&amp;T FINANCE,2022,672
673,0,1,0,1,1,1,0,1,1,6,L&amp;T FINANCE,2021,673
674,1,1,0,1,0,0,0,1,1,5,L&amp;T FINANCE,2020,674
675,1,1,0,0,1,0,1,0,1,5,L&amp;T FINANCE,2019,675
676,1,1,0,1,0,0,1,0,1,5,L&amp;T FINANCE,2018,676
677,1,1,0,1,0,1,1,1,1,7,L&amp;T FINANCE,2023-03-31,677
678,0,1,0,1,0,0,1,1,1,5,Eicher Motors,2024,678
679,1,1,0,0,0,0,1,1,1,5,Eicher Motors,2023,679
680,1,1,0,0,1,0,1,1,1,6,Eicher Motors,2022,680
681,0,0,0,1,1,1,0,1,1,5,Eicher Motors,2021,681
682,0,0,0,1,0,0,0,1,1,3,Eicher Motors,2020,682
683,0,1,0,1,1,0,0,1,1,5,Eicher Motors,2019,683
684,1,1,0,1,1,1,1,1,1,8,Eicher Motors,2018,684
685,0,1,0,0,1,1,0,1,1,5,Eicher Motors,2024-03-31,685
686,0,1,0,1,0,1,1,1,1,6,Eicher Motors,2023-09-30,686
687,1,1,0,1,0,1,1,1,1,7,Eicher Motors,2023-03-31,687
688,0,1,1,1,0,1,1,1,1,7,Adani Enterprises,2024,688
689,1,1,0,1,0,1,1,1,1,7,Adani Enterprises,2023,689
690,0,0,1,0,0,1,0,1,1,4,Adani Enterprises,2022,690
691,0,1,1,0,0,1,0,1,1,5,Adani Enterprises,2021,691
692,0,1,1,1,0,1,1,1,1,7,Adani Enterprises,2020,692
693,1,1,0,1,0,1,1,1,1,7,Adani Enterprises,2019,693
694,1,1,1,1,0,1,1,1,1,8,Adani Enterprises,2024-03-31,694
695,0,1,1,0,1,1,0,1,1,6,Adani Enterprises,2023-09-30,695
696,1,1,0,1,0,1,1,1,1,7,Adani Enterprises,2023-03-31,696
697,1,1,0,0,0,1,1,1,1,6,Nestle India,2024,697
698,1,0,1,1,1,1,1,1,1,8,Nestle India,2022,698
699,1,0,1,0,0,1,0,1,1,5,Nestle India,2021,699
700,0,0,1,0,1,1,0,1,1,5,Nestle India,2020,700
701,1,0,1,0,0,1,1,1,1,6,Nestle India,2019,701
702,0,1,0,0,0,1,1,1,1,5,Nestle India,2018,702
703,1,1,0,1,0,1,1,1,1,7,Nestle India,2017,703
704,1,0,0,0,1,1,1,1,1,6,Nestle India,2024-03-31,704
705,0,1,1,0,0,1,0,1,1,5,Nestle India,2023-12-31,705
706,1,1,0,1,0,1,1,1,1,7,Nestle India,2023-06-30,706
707,0,1,1,1,1,0,1,1,1,7,Escorts Kubota,2024,707
708,1,0,1,0,1,0,0,1,1,5,Escorts Kubota,2023,708
709,0,0,1,1,1,0,0,1,1,5,Escorts Kubota,2022,709
710,0,1,0,1,0,1,1,1,1,6,Escorts Kubota,2021,710
711,0,1,1,1,0,1,0,1,1,6,Escorts Kubota,2020,711
712,1,1,0,1,0,0,1,0,1,5,Escorts Kubota,2019,712
713,0,1,0,1,1,1,1,1,1,7,Escorts Kubota,2024-03-31,713
714,0,1,1,1,1,1,0,1,1,7,Escorts Kubota,2023-09-30,714
715,1,1,0,1,0,1,1,1,1,7,Escorts Kubota,2023-03-31,715
716,0,1,0,1,0,1,1,1,1,6,JSW Steel,2024,716
717,1,0,0,0,1,1,0,1,1,5,JSW Steel,2023,717
718,1,0,1,1,1,1,1,1,1,8,JSW Steel,2022,718
719,0,1,0,0,1,1,1,1,1,6,JSW Steel,2021,719
720,0,0,0,1,0,1,0,1,1,4,JSW Steel,2020,720
721,0,1,1,0,1,1,0,1,1,6,JSW Steel,2019,721
722,1,1,0,1,0,1,1,1,1,7,JSW Steel,2018,722
723,0,0,0,1,0,1,0,1,1,4,JSW Steel,2024-03-31,723
724,0,0,0,0,1,1,0,1,1,4,JSW Steel,2023-09-30,724
725,1,1,0,1,0,1,1,1,1,7,JSW Steel,2023-03-31,725
726,0,1,0,1,1,0,0,1,1,5,Suzlon Energy,2024,726
727,1,1,0,1,1,0,1,1,1,7,Suzlon Energy,2023,727
728,1,0,0,0,1,1,0,1,0,4,Suzlon Energy,2022,728
729,1,1,0,1,0,1,1,1,1,7,Suzlon Energy,2021,729
730,0,0,1,0,1,1,0,0,0,3,Suzlon Energy,2020,730
731,0,0,1,0,0,1,0,1,0,3,Suzlon Energy,2019,731
732,1,1,0,1,0,1,0,0,0,4,Suzlon Energy,2018,732
733,1,1,0,0,1,0,1,1,1,6,Suzlon Energy,2024-03-31,733
734,0,1,0,1,1,0,0,0,1,4,Suzlon Energy,2023-09-30,734
735,1,0,0,1,0,1,1,1,1,6,Suzlon Energy,2023-03-31,735
736,0,1,1,1,0,0,0,1,1,5,Hindustan Copper,2024,736
737,0,1,1,0,1,0,0,1,1,5,Hindustan Copper,2023,737
738,0,1,0,1,1,1,1,1,1,7,Hindustan Copper,2022,738
739,1,1,1,1,0,1,1,1,1,8,Hindustan Copper,2021,739
